person_id,academic_pressure,work_pressure,cgpa,study_satisfaction,job_satisfaction,work_study_hours
15257,2.0,0.0,6.83,2.0,0.0,12.0
15258,5.0,0.0,6.75,1.0,0.0,10.0
15259,5.0,0.0,9.31,3.0,0.0,6.0
15260,3.0,0.0,9.96,2.0,0.0,8.0
15261,2.0,0.0,7.09,2.0,0.0,11.0
15262,2.0,0.0,7.53,3.0,0.0,6.0
15263,4.0,0.0,7.15,4.0,0.0,3.0
15264,2.0,0.0,5.6,1.0,0.0,6.0
15265,1.0,0.0,7.64,2.0,0.0,11.0
15266,3.0,0.0,7.6,5.0,0.0,8.0
15267,5.0,0.0,5.67,3.0,0.0,0.0
15268,4.0,0.0,9.49,1.0,0.0,0.0
15269,1.0,0.0,6.37,2.0,0.0,10.0
15270,4.0,0.0,5.55,3.0,0.0,10.0
15271,2.0,0.0,5.16,2.0,0.0,12.0
15272,1.0,0.0,8.73,3.0,0.0,11.0
15273,2.0,0.0,5.51,5.0,0.0,10.0
15274,4.0,0.0,8.73,4.0,0.0,8.0
15275,4.0,0.0,7.91,3.0,0.0,0.0
15276,4.0,0.0,7.5,4.0,0.0,5.0
15277,2.0,0.0,8.21,2.0,0.0,0.0
15278,3.0,0.0,7.1,2.0,0.0,9.0
15279,3.0,0.0,8.04,2.0,0.0,10.0
15280,5.0,0.0,5.74,2.0,0.0,12.0
15281,2.0,0.0,9.39,5.0,0.0,8.0
15282,4.0,0.0,10.0,5.0,0.0,11.0
15283,1.0,0.0,9.72,4.0,0.0,2.0
15284,4.0,0.0,8.04,4.0,0.0,12.0
15285,4.0,0.0,6.25,3.0,0.0,10.0
15286,1.0,0.0,7.82,5.0,0.0,8.0
15287,4.0,0.0,5.16,2.0,0.0,12.0
15288,2.0,0.0,6.92,4.0,0.0,12.0
15289,5.0,0.0,9.05,5.0,0.0,6.0
15290,3.0,0.0,5.76,5.0,0.0,7.0
15291,1.0,0.0,5.12,4.0,0.0,12.0
15292,1.0,0.0,7.13,5.0,0.0,3.0
15293,4.0,0.0,8.39,3.0,0.0,8.0
15294,1.0,0.0,9.03,2.0,0.0,0.0
15295,3.0,0.0,6.17,4.0,0.0,10.0
15296,2.0,0.0,7.04,5.0,0.0,3.0
15297,3.0,0.0,8.24,4.0,0.0,4.0
15298,1.0,0.0,5.75,4.0,0.0,11.0
15299,1.0,0.0,7.24,2.0,0.0,4.0
15300,2.0,0.0,5.85,4.0,0.0,4.0
15301,4.0,0.0,7.08,5.0,0.0,4.0
15302,2.0,0.0,9.02,4.0,0.0,8.0
15303,3.0,0.0,5.16,1.0,0.0,10.0
15304,4.0,0.0,8.08,4.0,0.0,12.0
15305,4.0,0.0,9.93,4.0,0.0,5.0
15306,4.0,0.0,9.21,3.0,0.0,10.0
15307,5.0,0.0,6.04,2.0,0.0,8.0
15308,4.0,0.0,6.75,1.0,0.0,2.0
15309,1.0,0.0,7.04,1.0,0.0,7.0
15310,1.0,0.0,9.93,3.0,0.0,5.0
15311,3.0,0.0,9.93,3.0,0.0,0.0
15312,5.0,0.0,5.87,4.0,0.0,4.0
15313,2.0,0.0,9.71,5.0,0.0,3.0
15314,3.0,0.0,9.94,5.0,0.0,1.0
15315,3.0,0.0,6.7,1.0,0.0,8.0
15316,5.0,0.0,6.53,2.0,0.0,10.0
15317,4.0,0.0,9.96,2.0,0.0,6.0
15318,1.0,0.0,6.38,5.0,0.0,8.0
15319,1.0,0.0,6.17,2.0,0.0,3.0
15320,5.0,0.0,9.72,2.0,0.0,5.0
15321,2.0,0.0,7.88,3.0,0.0,8.0
15322,3.0,0.0,9.44,3.0,0.0,10.0
15323,3.0,0.0,5.61,5.0,0.0,12.0
15324,2.0,0.0,8.73,4.0,0.0,9.0
15325,5.0,0.0,8.91,1.0,0.0,6.0
15326,2.0,0.0,9.79,2.0,0.0,3.0
15327,5.0,0.0,5.08,3.0,0.0,10.0
15328,4.0,0.0,7.7,1.0,0.0,1.0
15329,3.0,0.0,6.99,2.0,0.0,10.0
15330,2.0,0.0,6.52,3.0,0.0,0.0
15331,3.0,0.0,5.24,2.0,0.0,12.0
15332,5.0,0.0,5.37,4.0,0.0,9.0
15333,4.0,0.0,8.04,4.0,0.0,4.0
15334,5.0,0.0,6.02,2.0,0.0,12.0
15335,2.0,0.0,7.68,5.0,0.0,10.0
15336,3.0,0.0,8.24,3.0,0.0,7.0
15337,5.0,0.0,8.74,2.0,0.0,8.0
15338,3.0,0.0,5.64,4.0,0.0,12.0
15339,5.0,0.0,6.65,4.0,0.0,6.0
15340,2.0,0.0,6.27,1.0,0.0,3.0
15341,3.0,0.0,9.5,4.0,0.0,6.0
15342,2.0,0.0,5.56,3.0,0.0,12.0
15343,5.0,0.0,8.25,2.0,0.0,10.0
15344,1.0,0.0,5.64,2.0,0.0,5.0
15345,1.0,0.0,9.78,2.0,0.0,12.0
15346,1.0,0.0,6.47,1.0,0.0,10.0
15347,4.0,0.0,8.03,2.0,0.0,0.0
15348,1.0,0.0,7.5,1.0,0.0,11.0
15349,4.0,0.0,8.17,4.0,0.0,10.0
15350,2.0,0.0,6.47,2.0,0.0,4.0
15351,5.0,0.0,5.37,3.0,0.0,5.0
15352,2.0,0.0,8.9,4.0,0.0,10.0
15353,2.0,0.0,8.07,5.0,0.0,3.0
15354,5.0,0.0,6.79,1.0,0.0,0.0
15355,3.0,0.0,7.17,5.0,0.0,3.0
15356,4.0,0.0,8.5,5.0,0.0,12.0
15357,5.0,0.0,7.09,2.0,0.0,12.0
15358,5.0,0.0,7.08,2.0,0.0,10.0
15359,3.0,0.0,8.28,2.0,0.0,7.0
15360,4.0,0.0,8.04,5.0,0.0,2.0
15361,4.0,0.0,5.47,4.0,0.0,4.0
15362,4.0,0.0,8.58,1.0,0.0,3.0
15363,5.0,0.0,8.61,1.0,0.0,3.0
15364,3.0,0.0,6.37,4.0,0.0,12.0
15365,1.0,0.0,6.92,3.0,0.0,8.0
15366,2.0,0.0,8.46,2.0,0.0,10.0
15367,3.0,0.0,9.41,4.0,0.0,0.0
15368,1.0,0.0,8.94,2.0,0.0,7.0
15369,5.0,0.0,6.37,3.0,0.0,8.0
15370,1.0,0.0,7.8,3.0,0.0,10.0
15371,2.0,0.0,5.1,5.0,0.0,5.0
15372,1.0,0.0,9.44,3.0,0.0,10.0
15373,3.0,0.0,6.16,1.0,0.0,11.0
15374,1.0,0.0,7.72,3.0,0.0,11.0
15375,3.0,0.0,8.09,5.0,0.0,3.0
15376,5.0,0.0,7.53,1.0,0.0,12.0
15377,3.0,0.0,8.54,5.0,0.0,10.0
15378,2.0,0.0,9.06,2.0,0.0,10.0
15379,3.0,0.0,6.25,3.0,0.0,0.0
15380,1.0,0.0,5.76,4.0,0.0,0.0
15381,3.0,0.0,9.56,4.0,0.0,1.0
15382,3.0,0.0,6.0,1.0,0.0,6.0
15383,4.0,0.0,8.24,4.0,0.0,7.0
15384,3.0,0.0,5.66,5.0,0.0,12.0
15385,4.0,0.0,9.37,1.0,0.0,11.0
15386,4.0,0.0,6.75,1.0,0.0,10.0
15387,1.0,0.0,7.47,4.0,0.0,10.0
15388,4.0,0.0,5.82,2.0,0.0,11.0
15389,2.0,0.0,6.99,3.0,0.0,12.0
15390,4.0,0.0,6.89,4.0,0.0,2.0
15391,2.0,0.0,7.25,4.0,0.0,6.0
15392,3.0,0.0,8.58,5.0,0.0,4.0
15393,1.0,0.0,8.14,1.0,0.0,10.0
15394,3.0,0.0,8.08,1.0,0.0,0.0
15395,5.0,0.0,8.88,1.0,0.0,10.0
15396,2.0,0.0,9.05,1.0,0.0,5.0
15397,3.0,0.0,9.63,2.0,0.0,8.0
15398,2.0,0.0,9.44,3.0,0.0,6.0
15399,3.0,0.0,7.88,4.0,0.0,6.0
15400,3.0,0.0,9.63,4.0,0.0,11.0
15401,4.0,0.0,5.32,1.0,0.0,8.0
15402,1.0,0.0,8.95,4.0,0.0,0.0
15403,4.0,0.0,7.1,5.0,0.0,10.0
15404,4.0,0.0,6.1,4.0,0.0,10.0
15405,4.0,0.0,7.53,2.0,0.0,9.0
15406,3.0,0.0,7.71,1.0,0.0,8.0
15407,4.0,0.0,7.85,3.0,0.0,9.0
15408,3.0,0.0,9.25,2.0,0.0,10.0
15409,1.0,0.0,7.43,3.0,0.0,0.0
15410,3.0,0.0,5.77,1.0,0.0,10.0
15411,5.0,0.0,8.25,1.0,0.0,10.0
15412,1.0,0.0,7.52,1.0,0.0,2.0
15413,4.0,0.0,6.78,3.0,0.0,11.0
15414,3.0,0.0,5.11,1.0,0.0,11.0
15415,3.0,0.0,5.64,5.0,0.0,10.0
15416,1.0,0.0,7.8,3.0,0.0,4.0
15417,5.0,0.0,8.25,1.0,0.0,7.0
15418,4.0,0.0,8.11,4.0,0.0,10.0
15419,1.0,0.0,9.95,1.0,0.0,5.0
15420,5.0,0.0,9.26,4.0,0.0,11.0
15421,2.0,0.0,7.27,5.0,0.0,11.0
15422,4.0,0.0,5.83,2.0,0.0,9.0
15423,3.0,0.0,8.73,1.0,0.0,12.0
15424,3.0,0.0,9.88,2.0,0.0,10.0
15425,5.0,0.0,8.59,5.0,0.0,8.0
15426,3.0,0.0,9.19,3.0,0.0,9.0
15427,5.0,0.0,5.56,3.0,0.0,12.0
15428,1.0,0.0,9.44,2.0,0.0,9.0
15429,4.0,0.0,7.77,1.0,0.0,8.0
15430,3.0,0.0,9.04,2.0,0.0,0.0
15431,3.0,0.0,6.42,1.0,0.0,9.0
15432,4.0,0.0,9.74,2.0,0.0,2.0
15433,1.0,0.0,5.12,3.0,0.0,8.0
15434,2.0,0.0,9.96,5.0,0.0,12.0
15435,3.0,0.0,8.04,3.0,0.0,12.0
15436,3.0,0.0,8.24,5.0,0.0,4.0
15437,4.0,0.0,9.67,2.0,0.0,1.0
15438,4.0,0.0,8.54,3.0,0.0,12.0
15439,3.0,0.0,6.65,5.0,0.0,10.0
15440,5.0,0.0,6.38,2.0,0.0,6.0
15441,1.0,0.0,7.09,4.0,0.0,10.0
15442,2.0,0.0,9.93,2.0,0.0,12.0
15443,3.0,0.0,8.95,5.0,0.0,2.0
15444,2.0,0.0,9.33,2.0,0.0,2.0
15445,3.0,0.0,5.88,3.0,0.0,1.0
15446,5.0,0.0,7.83,2.0,0.0,2.0
15447,4.0,0.0,8.08,3.0,0.0,12.0
15448,3.0,0.0,5.26,5.0,0.0,8.0
15449,4.0,0.0,9.21,4.0,0.0,5.0
15450,5.0,0.0,6.03,4.0,0.0,10.0
15451,5.0,0.0,9.79,1.0,0.0,11.0
15452,5.0,0.0,5.32,4.0,0.0,6.0
15453,2.0,0.0,5.6,3.0,0.0,8.0
15454,4.0,0.0,6.99,4.0,0.0,10.0
15455,2.0,0.0,7.68,2.0,0.0,5.0
15456,3.0,0.0,5.55,4.0,0.0,8.0
15457,4.0,0.0,9.74,1.0,0.0,10.0
15458,4.0,0.0,5.37,4.0,0.0,12.0
15459,1.0,0.0,7.51,1.0,0.0,3.0
15460,2.0,0.0,6.81,3.0,0.0,4.0
15461,2.0,0.0,9.24,5.0,0.0,3.0
15462,1.0,0.0,8.58,5.0,0.0,12.0
15463,4.0,0.0,6.89,3.0,0.0,5.0
15464,1.0,0.0,10.0,3.0,0.0,12.0
15465,5.0,0.0,6.41,5.0,0.0,7.0
15466,3.0,0.0,7.47,4.0,0.0,3.0
15467,5.0,0.0,7.47,4.0,0.0,10.0
15468,4.0,0.0,9.79,3.0,0.0,3.0
15469,4.0,0.0,8.04,2.0,0.0,3.0
15470,5.0,0.0,8.23,2.0,0.0,1.0
15471,2.0,0.0,9.39,1.0,0.0,1.0
15472,3.0,0.0,7.26,1.0,0.0,12.0
15473,5.0,0.0,9.7,3.0,0.0,3.0
15474,4.0,0.0,6.5,4.0,0.0,6.0
15475,3.0,0.0,8.1,4.0,0.0,11.0
15476,2.0,0.0,8.04,2.0,0.0,12.0
15477,4.0,0.0,6.47,3.0,0.0,2.0
15478,5.0,0.0,8.08,2.0,0.0,12.0
15479,3.0,0.0,5.11,4.0,0.0,10.0
15480,1.0,0.0,6.0,2.0,0.0,10.0
15481,1.0,0.0,6.21,3.0,0.0,10.0
15482,3.0,0.0,6.04,4.0,0.0,7.0
15483,2.0,0.0,5.7,2.0,0.0,10.0
15484,1.0,0.0,8.61,1.0,0.0,3.0
15485,3.0,0.0,7.09,2.0,0.0,12.0
15486,2.0,0.0,5.74,3.0,0.0,8.0
15487,2.0,0.0,7.21,3.0,0.0,8.0
15488,2.0,0.0,7.46,3.0,0.0,12.0
15489,4.0,0.0,6.78,4.0,0.0,0.0
15490,1.0,0.0,6.25,4.0,0.0,12.0
15491,5.0,0.0,9.54,1.0,0.0,10.0
15492,4.0,0.0,9.84,2.0,0.0,8.0
15493,1.0,0.0,8.75,4.0,0.0,4.0
15494,1.0,0.0,7.38,4.0,0.0,0.0
15495,1.0,0.0,7.25,4.0,0.0,7.0
15496,3.0,0.0,8.28,2.0,0.0,10.0
15497,5.0,0.0,9.72,2.0,0.0,4.0
15498,4.0,0.0,8.04,2.0,0.0,12.0
15499,2.0,0.0,8.04,3.0,0.0,3.0
15500,5.0,0.0,5.46,5.0,0.0,6.0
15501,3.0,0.0,9.56,1.0,0.0,11.0
15502,3.0,0.0,5.77,2.0,0.0,8.0
15503,3.0,0.0,6.08,5.0,0.0,5.0
15504,4.0,0.0,7.25,1.0,0.0,10.0
15505,1.0,0.0,6.89,4.0,0.0,11.0
15506,3.0,0.0,5.77,1.0,0.0,8.0
15507,2.0,0.0,8.73,4.0,0.0,9.0
15508,3.0,0.0,6.89,2.0,0.0,12.0
15509,2.0,0.0,9.42,3.0,0.0,2.0
15510,1.0,0.0,8.52,1.0,0.0,5.0
15511,2.0,0.0,5.56,4.0,0.0,6.0
15512,2.0,0.0,5.85,3.0,0.0,6.0
15513,3.0,0.0,6.16,4.0,0.0,0.0
15514,5.0,0.0,6.0,3.0,0.0,8.0
15515,3.0,0.0,6.99,3.0,0.0,12.0
15516,2.0,0.0,5.51,4.0,0.0,10.0
15517,3.0,0.0,9.56,1.0,0.0,9.0
15518,5.0,0.0,7.35,2.0,0.0,5.0
15519,3.0,0.0,7.34,5.0,0.0,4.0
15520,2.0,0.0,9.04,2.0,0.0,2.0
15521,5.0,0.0,8.79,4.0,0.0,10.0
15522,4.0,0.0,8.43,4.0,0.0,2.0
15523,5.0,0.0,5.86,1.0,0.0,12.0
15524,2.0,0.0,9.1,1.0,0.0,11.0
15525,4.0,0.0,7.09,4.0,0.0,10.0
15526,4.0,0.0,6.16,3.0,0.0,11.0
15527,4.0,0.0,7.92,1.0,0.0,8.0
15528,3.0,0.0,7.77,4.0,0.0,1.0
15529,3.0,0.0,8.98,5.0,0.0,9.0
15530,2.0,0.0,9.21,2.0,0.0,8.0
15531,1.0,0.0,9.21,3.0,0.0,9.0
15532,3.0,0.0,7.88,4.0,0.0,10.0
15533,4.0,0.0,8.95,2.0,0.0,0.0
15534,3.0,0.0,8.27,2.0,0.0,11.0
15535,3.0,0.0,7.82,4.0,0.0,9.0
15536,3.0,0.0,7.6,5.0,0.0,2.0
15537,2.0,0.0,8.85,2.0,0.0,0.0
15538,3.0,0.0,8.88,3.0,0.0,7.0
15539,3.0,0.0,7.77,5.0,0.0,6.0
15540,4.0,0.0,9.49,4.0,0.0,10.0
15541,5.0,0.0,9.72,1.0,0.0,2.0
15542,1.0,0.0,9.84,2.0,0.0,10.0
15543,4.0,0.0,8.95,1.0,0.0,10.0
15544,3.0,0.0,7.25,5.0,0.0,10.0
15545,2.0,0.0,9.39,1.0,0.0,4.0
15546,4.0,0.0,8.04,1.0,0.0,8.0
15547,5.0,0.0,9.39,2.0,0.0,11.0
15548,4.0,0.0,9.67,3.0,0.0,9.0
15549,5.0,0.0,7.22,1.0,0.0,12.0
15550,5.0,0.0,7.83,4.0,0.0,12.0
15551,1.0,0.0,7.68,3.0,0.0,7.0
15552,2.0,0.0,5.45,3.0,0.0,12.0
15553,5.0,0.0,9.43,4.0,0.0,2.0
15554,3.0,0.0,7.25,4.0,0.0,10.0
15555,3.0,0.0,8.32,1.0,0.0,6.0
15556,4.0,0.0,7.25,5.0,0.0,10.0
15557,2.0,0.0,5.67,3.0,0.0,4.0
15558,3.0,0.0,6.92,3.0,0.0,11.0
15559,3.0,0.0,5.16,1.0,0.0,6.0
15560,4.0,0.0,9.96,3.0,0.0,6.0
15561,5.0,0.0,9.86,2.0,0.0,10.0
15562,2.0,0.0,9.21,3.0,0.0,7.0
15563,1.0,0.0,9.72,2.0,0.0,10.0
15564,3.0,0.0,8.46,2.0,0.0,0.0
15565,3.0,0.0,9.74,1.0,0.0,12.0
15566,3.0,0.0,5.64,2.0,0.0,3.0
15567,3.0,0.0,6.75,3.0,0.0,10.0
15568,5.0,0.0,9.02,2.0,0.0,7.0
15569,5.0,0.0,8.69,3.0,0.0,6.0
15570,3.0,0.0,7.53,4.0,0.0,10.0
15571,3.0,0.0,9.06,4.0,0.0,0.0
15572,1.0,0.0,9.96,2.0,0.0,7.0
15573,5.0,0.0,5.79,3.0,0.0,9.0
15574,5.0,0.0,6.74,1.0,0.0,10.0
15575,5.0,0.0,8.95,1.0,0.0,5.0
15576,4.0,0.0,6.27,3.0,0.0,3.0
15577,3.0,0.0,9.16,1.0,0.0,2.0
15578,5.0,0.0,7.94,4.0,0.0,9.0
15579,3.0,0.0,9.56,5.0,0.0,11.0
15580,3.0,0.0,9.93,5.0,0.0,3.0
15581,3.0,0.0,9.84,4.0,0.0,2.0
15582,5.0,0.0,7.1,2.0,0.0,8.0
15583,3.0,0.0,7.47,3.0,0.0,10.0
15584,1.0,0.0,6.23,4.0,0.0,6.0
15585,4.0,0.0,6.16,2.0,0.0,7.0
15586,3.0,0.0,8.04,5.0,0.0,7.0
15587,5.0,0.0,6.02,5.0,0.0,0.0
15588,3.0,0.0,6.16,4.0,0.0,10.0
15589,4.0,0.0,8.11,1.0,0.0,12.0
15590,2.0,0.0,9.72,4.0,0.0,4.0
15591,4.0,0.0,7.52,3.0,0.0,11.0
15592,4.0,0.0,9.79,1.0,0.0,8.0
15593,3.0,0.0,6.37,1.0,0.0,3.0
15594,4.0,0.0,8.04,4.0,0.0,11.0
15595,3.0,0.0,5.74,1.0,0.0,0.0
15596,5.0,0.0,5.51,1.0,0.0,12.0
15597,2.0,0.0,7.53,4.0,0.0,8.0
15598,5.0,0.0,8.9,3.0,0.0,11.0
15599,1.0,0.0,7.22,3.0,0.0,12.0
15600,5.0,0.0,5.16,4.0,0.0,2.0
15601,1.0,0.0,8.91,4.0,0.0,10.0
15602,5.0,0.0,8.95,2.0,0.0,3.0
15603,1.0,0.0,9.6,2.0,0.0,3.0
15604,3.0,0.0,7.22,5.0,0.0,9.0
15605,4.0,0.0,8.91,5.0,0.0,7.0
15606,1.0,0.0,8.95,5.0,0.0,1.0
15607,4.0,0.0,6.99,1.0,0.0,5.0
15608,3.0,0.0,8.95,2.0,0.0,9.0
15609,2.0,0.0,7.39,5.0,0.0,12.0
15610,4.0,0.0,5.46,1.0,0.0,5.0
15611,3.0,0.0,9.94,1.0,0.0,11.0
15612,4.0,0.0,6.0,3.0,0.0,0.0
15613,2.0,0.0,5.27,4.0,0.0,2.0
15614,1.0,0.0,8.52,5.0,0.0,10.0
15615,1.0,0.0,5.58,5.0,0.0,4.0
15616,3.0,0.0,7.15,4.0,0.0,9.0
15617,4.0,0.0,7.09,3.0,0.0,6.0
15618,3.0,0.0,6.25,1.0,0.0,3.0
15619,5.0,0.0,7.13,2.0,0.0,10.0
15620,5.0,0.0,6.78,2.0,0.0,5.0
15621,5.0,0.0,5.51,2.0,0.0,6.0
15622,5.0,0.0,6.78,2.0,0.0,11.0
15623,2.0,0.0,9.43,3.0,0.0,7.0
15624,1.0,0.0,7.39,3.0,0.0,12.0
15625,2.0,0.0,8.23,3.0,0.0,8.0
15626,5.0,0.0,8.93,4.0,0.0,2.0
15627,2.0,0.0,7.88,5.0,0.0,8.0
15628,1.0,0.0,9.11,5.0,0.0,11.0
15629,5.0,0.0,5.61,2.0,0.0,10.0
15630,5.0,0.0,9.67,4.0,0.0,0.0
15631,4.0,0.0,7.22,2.0,0.0,11.0
15632,5.0,0.0,8.94,1.0,0.0,11.0
15633,5.0,0.0,8.74,5.0,0.0,10.0
15634,3.0,0.0,8.25,4.0,0.0,0.0
15635,4.0,0.0,7.47,2.0,0.0,2.0
15636,3.0,0.0,6.5,5.0,0.0,12.0
15637,5.0,0.0,5.59,3.0,0.0,11.0
15638,3.0,0.0,7.9,2.0,0.0,12.0
15639,1.0,0.0,7.1,5.0,0.0,0.0
15640,3.0,0.0,9.88,4.0,0.0,2.0
15641,4.0,0.0,8.24,3.0,0.0,5.0
15642,5.0,0.0,8.04,5.0,0.0,9.0
15643,1.0,0.0,7.9,2.0,0.0,6.0
15644,3.0,0.0,6.61,4.0,0.0,0.0
15645,2.0,0.0,8.54,2.0,0.0,0.0
15646,3.0,0.0,9.93,4.0,0.0,8.0
15647,3.0,0.0,9.41,4.0,0.0,8.0
15648,5.0,0.0,7.37,1.0,0.0,8.0
15649,3.0,0.0,7.3,3.0,0.0,1.0
15650,3.0,0.0,9.49,2.0,0.0,10.0
15651,2.0,0.0,8.59,4.0,0.0,8.0
15652,3.0,0.0,9.93,4.0,0.0,10.0
15653,1.0,0.0,8.09,2.0,0.0,0.0
15654,3.0,0.0,9.39,4.0,0.0,4.0
15655,3.0,0.0,7.09,4.0,0.0,11.0
15656,2.0,0.0,8.74,1.0,0.0,6.0
15657,1.0,0.0,9.84,5.0,0.0,0.0
15658,1.0,0.0,9.21,3.0,0.0,0.0
15659,3.0,0.0,8.69,3.0,0.0,7.0
15660,1.0,0.0,6.27,1.0,0.0,2.0
15661,2.0,0.0,6.0,5.0,0.0,5.0
15662,3.0,0.0,7.09,1.0,0.0,6.0
15663,2.0,0.0,7.77,4.0,0.0,10.0
15664,5.0,0.0,5.71,4.0,0.0,7.0
15665,3.0,0.0,5.88,3.0,0.0,2.0
15666,3.0,0.0,9.93,1.0,0.0,0.0
15667,2.0,0.0,5.64,5.0,0.0,9.0
15668,1.0,0.0,9.21,4.0,0.0,10.0
15669,3.0,0.0,9.19,4.0,0.0,11.0
15670,4.0,0.0,5.88,1.0,0.0,12.0
15671,2.0,0.0,5.86,3.0,0.0,4.0
15672,4.0,0.0,5.16,1.0,0.0,9.0
15673,1.0,0.0,7.5,2.0,0.0,9.0
15674,1.0,0.0,9.84,5.0,0.0,0.0
15675,4.0,0.0,7.03,2.0,0.0,7.0
15676,3.0,0.0,9.44,4.0,0.0,1.0
15677,4.0,0.0,9.31,2.0,0.0,9.0
15678,1.0,0.0,9.54,2.0,0.0,11.0
15679,2.0,0.0,6.84,3.0,0.0,9.0
15680,4.0,0.0,7.12,4.0,0.0,11.0
15681,5.0,0.0,8.52,5.0,0.0,11.0
15682,5.0,0.0,9.69,2.0,0.0,8.0
15683,3.0,0.0,8.9,1.0,0.0,5.0
15684,5.0,0.0,7.53,2.0,0.0,5.0
15685,3.0,0.0,5.89,2.0,0.0,5.0
15686,3.0,0.0,5.12,3.0,0.0,9.0
15687,3.0,0.0,5.85,4.0,0.0,10.0
15688,1.0,0.0,9.42,2.0,0.0,12.0
15689,3.0,0.0,9.84,3.0,0.0,2.0
15690,5.0,0.0,5.27,5.0,0.0,3.0
15691,1.0,0.0,7.1,1.0,0.0,3.0
15692,2.0,0.0,8.09,4.0,0.0,7.0
15693,1.0,0.0,5.11,3.0,0.0,8.0
15694,5.0,0.0,9.56,1.0,0.0,12.0
15695,3.0,0.0,8.52,4.0,0.0,9.0
15696,4.0,0.0,5.67,1.0,0.0,6.0
15697,1.0,0.0,9.96,3.0,0.0,2.0
15698,2.0,0.0,5.76,1.0,0.0,6.0
15699,1.0,0.0,8.5,5.0,0.0,4.0
15700,1.0,0.0,8.59,1.0,0.0,10.0
15701,1.0,0.0,6.37,4.0,0.0,6.0
15702,4.0,0.0,7.88,3.0,0.0,10.0
15703,2.0,0.0,6.89,3.0,0.0,0.0
15704,5.0,0.0,8.91,1.0,0.0,12.0
15705,3.0,0.0,7.48,5.0,0.0,10.0
15706,2.0,0.0,5.57,4.0,0.0,9.0
15707,5.0,0.0,7.09,2.0,0.0,12.0
15708,4.0,0.0,5.12,1.0,0.0,11.0
15709,1.0,0.0,8.07,4.0,0.0,2.0
15710,2.0,0.0,9.74,2.0,0.0,10.0
15711,3.0,0.0,6.03,1.0,0.0,11.0
15712,1.0,0.0,9.74,4.0,0.0,11.0
15713,5.0,0.0,6.89,1.0,0.0,5.0
15714,3.0,0.0,9.54,1.0,0.0,7.0
15715,5.0,0.0,9.96,2.0,0.0,11.0
15716,3.0,0.0,8.17,2.0,0.0,10.0
15717,1.0,0.0,7.77,1.0,0.0,10.0
15718,1.0,0.0,7.61,2.0,0.0,11.0
15719,5.0,0.0,8.21,1.0,0.0,4.0
15720,2.0,0.0,9.39,2.0,0.0,10.0
15721,5.0,0.0,8.46,1.0,0.0,7.0
15722,5.0,0.0,6.51,4.0,0.0,7.0
15723,2.0,0.0,9.5,2.0,0.0,11.0
15724,1.0,0.0,6.25,1.0,0.0,12.0
15725,5.0,0.0,7.75,3.0,0.0,10.0
15726,3.0,0.0,9.71,4.0,0.0,1.0
15727,1.0,0.0,9.87,5.0,0.0,1.0
15728,3.0,0.0,8.04,4.0,0.0,4.0
15729,3.0,0.0,8.73,3.0,0.0,8.0
15730,2.0,0.0,6.03,3.0,0.0,11.0
15731,3.0,0.0,6.16,3.0,0.0,3.0
15732,4.0,0.0,8.24,3.0,0.0,2.0
15733,4.0,0.0,9.26,2.0,0.0,10.0
15734,1.0,0.0,5.42,4.0,0.0,11.0
15735,5.0,0.0,7.49,4.0,0.0,6.0
15736,2.0,0.0,8.74,4.0,0.0,8.0
15737,3.0,0.0,9.79,3.0,0.0,6.0
15738,4.0,0.0,7.68,4.0,0.0,1.0
15739,3.0,0.0,7.03,2.0,0.0,8.0
15740,4.0,0.0,8.77,4.0,0.0,2.0
15741,4.0,0.0,8.39,4.0,0.0,6.0
15742,3.0,0.0,6.28,3.0,0.0,12.0
15743,1.0,0.0,6.59,3.0,0.0,6.0
15744,5.0,0.0,8.52,2.0,0.0,12.0
15745,2.0,0.0,9.21,3.0,0.0,6.0
15746,4.0,0.0,7.09,5.0,0.0,5.0
15747,3.0,0.0,6.83,3.0,0.0,10.0
15748,3.0,0.0,5.57,4.0,0.0,9.0
15749,5.0,0.0,5.85,2.0,0.0,8.0
15750,4.0,0.0,5.56,2.0,0.0,10.0
15751,5.0,0.0,6.21,2.0,0.0,6.0
15752,2.0,0.0,5.66,3.0,0.0,12.0
15753,5.0,0.0,7.85,5.0,0.0,4.0
15754,2.0,0.0,9.96,5.0,0.0,4.0
15755,3.0,0.0,5.03,5.0,0.0,6.0
15756,5.0,0.0,8.59,1.0,0.0,10.0
15757,1.0,0.0,9.95,2.0,0.0,2.0
15758,5.0,0.0,6.33,5.0,0.0,4.0
15759,4.0,0.0,8.14,3.0,0.0,5.0
15760,5.0,0.0,7.87,2.0,0.0,0.0
15761,3.0,0.0,7.13,2.0,0.0,10.0
15762,3.0,0.0,8.04,5.0,0.0,8.0
15763,4.0,0.0,9.96,5.0,0.0,11.0
15764,5.0,0.0,9.85,4.0,0.0,4.0
15765,4.0,0.0,5.46,3.0,0.0,5.0
15766,5.0,0.0,9.33,1.0,0.0,4.0
15767,3.0,0.0,5.51,3.0,0.0,8.0
15768,1.0,0.0,7.07,5.0,0.0,11.0
15769,2.0,0.0,8.83,4.0,0.0,7.0
15770,3.0,0.0,8.9,5.0,0.0,8.0
15771,5.0,0.0,9.19,1.0,0.0,9.0
15772,5.0,0.0,9.24,1.0,0.0,3.0
