gender,age,degree,city_id,profession_id
Male,27.0,BCA,19,1
Female,20.0,'Class 12',26,1
Female,33.0,B.Ed,6,1
Female,25.0,LLB,26,1
Female,24.0,BBA,29,1
Male,27.0,B.Tech,6,1
Female,26.0,BBA,12,1
Male,32.0,MCA,1,1
Male,29.0,MSc,12,1
Female,28.0,B.Ed,19,1
Female,33.0,M.Tech,12,1
Female,28.0,B.Com,4,1
Male,22.0,MCA,15,1
Female,29.0,LLB,30,1
Male,20.0,'Class 12',6,1
Male,28.0,MCA,15,1
Female,22.0,MBA,26,1
Female,22.0,B.Com,27,1
Male,29.0,B.Pharm,8,1
Female,29.0,MBA,5,1
Female,32.0,MD,17,1
Male,23.0,BCA,12,1
Male,19.0,'Class 12',15,1
Female,28.0,MBBS,21,1
Female,31.0,LLM,7,1
Female,29.0,B.Com,27,1
Female,18.0,M.Com,18,1
Male,24.0,B.Ed,23,1
Male,18.0,'Class 12',28,1
Male,25.0,BSc,19,1
Female,27.0,MHM,1,1
Male,24.0,B.Com,6,1
Male,26.0,BCA,9,1
Female,18.0,'Class 12',26,1
Male,28.0,B.Tech,7,1
Male,32.0,MD,3,1
Female,25.0,B.Com,13,1
Female,18.0,'Class 12',17,1
Male,24.0,B.Arch,27,1
Female,21.0,M.Com,28,1
Male,33.0,BSc,8,1
Female,29.0,LLB,30,1
Male,27.0,B.Pharm,27,1
Male,26.0,MBA,2,1
Male,25.0,BE,9,1
Male,21.0,B.Com,21,1
Female,25.0,BHM,3,1
Male,18.0,'Class 12',19,1
Female,29.0,B.Tech,2,1
Male,22.0,MBBS,29,1
Male,25.0,M.Ed,26,1
Male,21.0,M.Tech,22,1
Female,33.0,B.Ed,26,1
Male,28.0,BSc,3,1
Female,20.0,MA,11,1
Female,27.0,MBBS,2,1
Female,32.0,M.Tech,2,1
Female,30.0,B.Ed,7,1
Female,38.0,'Class 12',28,1
Male,28.0,M.Tech,4,1
Male,23.0,M.Tech,9,1
Male,21.0,B.Com,17,1
Female,31.0,LLM,9,1
Female,28.0,B.Com,17,1
Female,28.0,B.Ed,22,1
Female,20.0,MA,6,1
Male,20.0,'Class 12',27,1
Male,33.0,BHM,14,1
Female,18.0,'Class 12',24,1
Male,29.0,B.Tech,22,1
Male,25.0,BBA,27,1
Male,23.0,B.Ed,4,1
Male,22.0,PhD,25,1
Male,18.0,'Class 12',3,1
Female,30.0,BSc,4,1
Female,25.0,MSc,23,1
Male,25.0,BSc,5,1
Female,31.0,MA,5,1
Male,28.0,B.Arch,1,1
Female,20.0,'Class 12',14,1
Female,23.0,B.Tech,28,1
Female,33.0,M.Ed,18,1
Female,30.0,BCA,19,1
Female,27.0,'Class 12',17,1
Male,23.0,MCA,16,1
Female,22.0,BCA,6,1
Female,34.0,B.Pharm,9,1
Female,19.0,'Class 12',1,1
Female,18.0,'Class 12',27,1
Male,18.0,'Class 12',4,1
Male,19.0,'Class 12',21,1
Male,21.0,B.Com,24,1
Female,30.0,MSc,21,1
Female,26.0,BSc,26,1
Male,18.0,'Class 12',2,1
Male,19.0,'Class 12',20,1
Female,23.0,B.Arch,5,1
Male,21.0,BCA,20,1
Male,20.0,'Class 12',22,1
Male,23.0,MCA,6,1
Female,29.0,B.Arch,14,1
Female,23.0,B.Ed,5,1
Male,23.0,BSc,13,1
Male,28.0,M.Pharm,25,1
Male,33.0,'Class 12',9,1
Female,25.0,BHM,9,1
Female,23.0,MCA,12,1
Female,33.0,MCA,12,1
Female,30.0,M.Com,6,1
Female,21.0,B.Arch,1,1
Male,24.0,B.Ed,23,1
Male,23.0,BHM,11,1
Male,21.0,MCA,30,1
Female,26.0,B.Pharm,3,1
Male,34.0,BE,12,1
Female,29.0,B.Tech,7,1
Male,33.0,PhD,12,1
Female,32.0,B.Tech,6,1
Female,19.0,'Class 12',17,1
Male,33.0,M.Ed,15,1
Female,32.0,M.Tech,14,1
Male,23.0,B.Tech,30,1
Male,29.0,B.Arch,1,1
Male,25.0,BA,27,1
Female,28.0,B.Arch,11,1
Female,20.0,'Class 12',8,1
Male,32.0,ME,12,1
Female,21.0,B.Arch,12,1
Male,21.0,BA,14,1
Male,18.0,'Class 12',26,1
Male,23.0,B.Tech,21,1
Male,31.0,BE,17,1
Male,27.0,BSc,9,1
Female,27.0,B.Arch,15,1
Male,21.0,M.Com,12,1
Female,29.0,MA,20,1
Female,34.0,MD,2,1
Male,33.0,B.Tech,13,1
Female,56.0,BSc,20,1
Male,31.0,B.Ed,16,1
Male,27.0,B.Ed,28,1
Female,28.0,MA,16,1
Male,31.0,M.Ed,28,1
Female,32.0,M.Ed,26,1
Male,21.0,MCA,23,1
Male,18.0,'Class 12',13,1
Male,24.0,MBA,6,1
Male,30.0,M.Tech,28,1
Male,18.0,'Class 12',19,1
Male,21.0,'Class 12',17,1
Female,28.0,LLB,21,1
Male,30.0,M.Pharm,19,1
Female,30.0,BSc,22,1
Male,24.0,M.Tech,15,1
Female,33.0,BCA,4,1
Male,28.0,B.Com,12,1
Male,30.0,MSc,28,1
Female,34.0,B.Ed,17,1
Male,18.0,'Class 12',17,1
Male,34.0,MBA,6,1
Male,27.0,B.Arch,17,1
Male,18.0,'Class 12',15,1
Female,20.0,'Class 12',6,1
Male,23.0,BBA,5,1
Female,30.0,B.Ed,19,1
Male,20.0,'Class 12',3,1
Male,21.0,MA,22,1
Male,21.0,B.Arch,28,1
Female,29.0,LLB,18,1
Female,31.0,MCA,5,1
Male,28.0,MBA,5,1
Female,21.0,MCA,1,1
Male,24.0,MBBS,12,1
Male,18.0,'Class 12',17,1
Male,21.0,'Class 12',17,1
Male,29.0,MSc,26,1
Male,28.0,B.Ed,28,1
Male,32.0,B.Ed,4,1
Female,23.0,BSc,8,1
Male,22.0,BBA,30,1
Female,24.0,MBBS,2,1
Female,33.0,M.Tech,9,1
Female,20.0,'Class 12',9,1
Female,22.0,BSc,26,1
Female,29.0,MCA,1,1
Female,27.0,BCA,12,1
Male,22.0,M.Com,12,1
Female,20.0,'Class 12',3,1
Female,33.0,MCA,16,1
Male,30.0,BBA,16,1
Male,21.0,MSc,14,1
Male,28.0,M.Ed,10,1
Male,27.0,MHM,15,1
Female,18.0,'Class 12',3,1
Male,21.0,BE,14,1
Male,23.0,BSc,28,1
Male,24.0,B.Pharm,15,1
Female,20.0,'Class 12',2,1
Female,28.0,MBBS,24,1
Male,22.0,MSc,12,1
Female,27.0,M.Tech,4,1
Female,33.0,B.Arch,12,1
Female,28.0,BCA,18,1
Female,25.0,B.Tech,26,1
Female,21.0,B.Arch,12,1
Male,28.0,B.Com,6,1
Male,21.0,BSc,18,1
Female,24.0,MCA,1,1
Male,29.0,BCA,26,1
Female,20.0,'Class 12',16,1
Male,21.0,B.Arch,14,1
Male,20.0,'Class 12',16,1
Female,26.0,MCA,23,1
Female,28.0,B.Com,1,1
Male,31.0,ME,14,1
Female,21.0,B.Arch,6,1
Female,32.0,MBBS,23,1
Female,23.0,BCA,8,1
Female,29.0,M.Ed,9,1
Female,27.0,MSc,28,1
Female,25.0,MSc,26,1
Female,29.0,M.Pharm,26,1
Male,18.0,'Class 12',11,1
Male,34.0,M.Ed,28,1
Male,29.0,BCA,12,1
Male,34.0,BCA,30,1
Female,21.0,MCA,7,1
Female,29.0,M.Tech,17,1
Female,29.0,B.Ed,5,1
Male,23.0,BHM,15,1
Male,29.0,MCA,26,1
Female,27.0,M.Ed,16,1
Male,25.0,B.Tech,16,1
Female,31.0,LLM,15,1
Male,23.0,BCA,29,1
Male,23.0,MA,25,1
Female,18.0,'Class 12',21,1
Female,33.0,BSc,6,1
Male,28.0,MBBS,5,1
Female,29.0,BE,21,1
Male,31.0,M.Tech,17,1
Male,27.0,B.Ed,29,1
Female,29.0,LLB,21,1
Male,32.0,MBBS,8,1
Male,30.0,B.Com,15,1
Female,25.0,B.Ed,7,1
Female,18.0,'Class 12',13,1
Female,25.0,MSc,5,1
Male,24.0,'Class 12',9,1
Female,21.0,BBA,25,1
Male,25.0,B.Ed,8,1
Male,29.0,BHM,9,1
Male,29.0,LLM,14,1
Male,18.0,'Class 12',16,1
Male,28.0,MD,25,1
Male,34.0,M.Ed,23,1
Female,18.0,'Class 12',29,1
Female,21.0,MCA,7,1
Male,29.0,B.Ed,24,1
Female,22.0,B.Arch,18,1
Male,25.0,B.Arch,4,1
Male,25.0,M.Tech,3,1
Male,31.0,B.Com,15,1
Female,20.0,'Class 12',25,1
Female,28.0,B.Ed,20,1
Female,31.0,BSc,12,1
Male,27.0,BSc,23,1
Male,20.0,'Class 12',13,1
Male,34.0,B.Ed,19,1
Female,20.0,'Class 12',20,1
Female,25.0,B.Pharm,8,1
Female,28.0,LLM,4,1
Female,18.0,'Class 12',17,1
Female,20.0,'Class 12',3,1
Female,29.0,B.Pharm,16,1
Male,25.0,B.Pharm,28,1
Male,27.0,M.Pharm,21,1
Female,18.0,'Class 12',15,1
Male,23.0,PhD,21,1
Male,33.0,MSc,23,1
Male,23.0,BE,12,1
Male,23.0,LLB,16,1
Female,25.0,BE,3,1
Female,30.0,BA,15,1
Female,24.0,LLB,8,1
Female,18.0,'Class 12',16,1
Female,25.0,B.Ed,5,1
Female,21.0,B.Arch,2,1
Male,33.0,M.Ed,30,1
Male,21.0,BSc,5,1
Male,21.0,B.Ed,27,1
Female,23.0,BHM,6,1
Male,29.0,M.Pharm,28,1
Female,29.0,M.Ed,23,1
Male,23.0,PhD,22,1
Female,26.0,MCA,23,1
Male,25.0,M.Ed,6,1
Male,32.0,M.Ed,18,1
Female,20.0,'Class 12',3,1
Female,28.0,B.Arch,3,1
Female,24.0,B.Arch,4,1
Male,33.0,M.Tech,1,1
Female,23.0,B.Ed,3,1
Male,33.0,MBA,27,1
Female,32.0,BA,30,1
Female,19.0,'Class 12',17,1
Female,28.0,BCA,4,1
Male,26.0,PhD,3,1
Male,29.0,M.Pharm,20,1
Male,18.0,'Class 12',6,1
Male,23.0,B.Ed,28,1
Female,25.0,BBA,14,1
Female,24.0,MBBS,21,1
Male,22.0,BHM,27,1
Male,25.0,M.Tech,3,1
Female,24.0,M.Tech,7,1
Male,18.0,'Class 12',22,1
Female,18.0,'Class 12',12,1
Female,33.0,B.Tech,20,1
Female,24.0,B.Pharm,25,1
Female,20.0,'Class 12',20,1
Male,33.0,MCA,30,1
Male,21.0,BHM,12,1
Female,26.0,MBA,5,1
Female,33.0,B.Ed,27,1
Male,33.0,MSc,11,1
Female,33.0,BE,3,1
Male,20.0,'Class 12',26,1
Male,18.0,'Class 12',10,1
Male,32.0,PhD,3,1
Female,29.0,B.Pharm,22,1
Female,28.0,BHM,26,1
Male,33.0,BCA,16,1
Female,32.0,LLB,10,1
Female,34.0,MSc,1,1
Male,19.0,'Class 12',21,1
Male,19.0,'Class 12',2,1
Female,31.0,MBA,20,1
Male,21.0,MCA,12,1
Female,20.0,'Class 12',2,1
Male,22.0,B.Pharm,19,1
Male,24.0,B.Ed,25,1
Male,21.0,M.Tech,20,1
Female,21.0,B.Arch,20,1
Female,25.0,MCA,12,1
Male,18.0,'Class 12',11,1
Female,27.0,M.Com,8,1
Male,29.0,M.Com,14,1
Female,27.0,B.Com,17,1
Female,24.0,MCA,1,1
Female,33.0,B.Tech,22,1
Male,18.0,'Class 12',13,1
Male,20.0,'Class 12',3,1
Female,22.0,BHM,19,1
Female,25.0,B.Pharm,3,1
Male,24.0,M.Pharm,25,1
Male,25.0,BSc,5,1
Male,25.0,B.Pharm,17,1
Female,18.0,'Class 12',18,1
Male,33.0,B.Ed,9,1
Female,29.0,B.Arch,26,1
Female,24.0,BA,30,1
Female,21.0,'Class 12',10,1
Female,24.0,MA,3,1
Female,25.0,B.Com,2,1
Female,30.0,LLM,19,1
Female,29.0,B.Ed,26,1
Male,24.0,M.Com,23,1
Female,22.0,BSc,7,1
Male,27.0,M.Tech,23,1
Male,33.0,M.Tech,22,1
Female,34.0,B.Com,20,1
Male,29.0,MSc,10,1
Female,29.0,MBA,11,1
Male,28.0,BBA,4,1
Male,30.0,M.Ed,30,1
Female,21.0,MSc,7,1
Male,20.0,'Class 12',12,1
Male,32.0,B.Ed,1,1
Male,31.0,M.Ed,30,1
Male,26.0,MBBS,10,1
Female,29.0,MD,3,1
Female,20.0,'Class 12',17,1
Female,19.0,'Class 12',7,1
Male,28.0,B.Ed,17,1
Male,25.0,MSc,1,1
Male,32.0,B.Pharm,24,1
Female,28.0,MSc,8,1
Male,32.0,PhD,13,1
Female,21.0,MCA,21,1
Female,28.0,B.Ed,6,1
Male,34.0,MBBS,12,1
Male,28.0,LLM,16,1
Male,28.0,MHM,2,1
Female,32.0,BCA,16,1
Male,29.0,B.Com,22,1
Male,22.0,MA,13,1
Male,24.0,B.Ed,19,1
Female,26.0,B.Pharm,14,1
Female,34.0,MHM,19,1
Female,25.0,'Class 12',8,1
Male,29.0,LLM,30,1
Female,34.0,'Class 12',17,1
Male,29.0,BA,23,1
Male,24.0,B.Ed,17,1
Male,26.0,B.Ed,25,1
Female,27.0,BSc,17,1
Female,30.0,B.Pharm,16,1
Female,32.0,B.Arch,2,1
Male,33.0,B.Pharm,7,1
Male,21.0,BHM,15,1
Male,18.0,'Class 12',24,1
Female,33.0,M.Ed,21,1
Female,24.0,BCA,13,1
Female,22.0,BA,26,1
Female,31.0,M.Com,3,1
Female,27.0,MSc,5,1
Male,18.0,'Class 12',15,1
Male,19.0,'Class 12',30,1
Male,21.0,M.Com,7,1
Male,25.0,M.Tech,12,1
Female,30.0,BHM,12,1
Male,25.0,BE,27,1
Male,26.0,B.Arch,28,1
Female,29.0,MSc,14,1
Male,33.0,LLB,2,1
Female,30.0,B.Arch,28,1
Male,18.0,'Class 12',23,1
Male,25.0,B.Tech,30,1
Female,20.0,'Class 12',17,1
Male,29.0,MBA,20,1
Male,34.0,B.Arch,25,1
Male,18.0,'Class 12',11,1
Male,20.0,'Class 12',8,1
Male,31.0,B.Ed,28,1
Male,24.0,B.Ed,1,1
Male,28.0,BE,4,1
Female,22.0,'Class 12',24,1
Male,21.0,BBA,3,1
Male,21.0,M.Com,7,1
Male,18.0,'Class 12',26,1
Male,31.0,B.Ed,17,1
Female,28.0,LLM,15,1
Male,24.0,BCA,13,1
Female,32.0,BCA,8,1
Female,20.0,'Class 12',3,1
Male,34.0,MA,25,1
Male,18.0,'Class 12',20,1
Male,31.0,LLB,22,1
Female,20.0,'Class 12',1,1
Male,18.0,'Class 12',25,1
Male,28.0,MSc,15,1
Female,28.0,B.Tech,28,1
Female,26.0,B.Arch,17,1
Male,21.0,MCA,8,1
Male,25.0,MCA,6,1
Male,18.0,'Class 12',17,1
Female,24.0,BSc,20,1
Male,21.0,'Class 12',5,1
Male,32.0,MD,25,1
Male,20.0,'Class 12',6,1
Male,24.0,PhD,17,1
Female,28.0,MBA,5,1
Male,29.0,LLB,11,1
Male,27.0,LLB,15,1
Male,23.0,B.Tech,3,1
Male,20.0,'Class 12',18,1
Male,33.0,B.Ed,17,1
Male,24.0,B.Arch,25,1
Female,19.0,'Class 12',19,1
Male,30.0,MBA,1,1
Male,34.0,'Class 12',26,1
Female,32.0,ME,7,1
Female,30.0,M.Ed,23,1
Male,29.0,B.Com,12,1
Female,24.0,B.Pharm,17,1
Male,20.0,'Class 12',30,1
Male,29.0,B.Pharm,23,1
Male,20.0,'Class 12',26,1
Male,23.0,MD,9,1
Male,28.0,MBA,17,1
Male,32.0,MD,20,1
Female,24.0,B.Ed,18,1
Male,20.0,'Class 12',2,1
Male,26.0,M.Pharm,19,1
Male,32.0,MCA,4,1
Male,28.0,B.Com,18,1
Male,29.0,LLB,19,1
Male,34.0,BBA,23,1
Female,30.0,PhD,18,1
Male,25.0,B.Pharm,8,1
Female,27.0,B.Arch,7,1
Female,33.0,M.Ed,17,1
Female,33.0,M.Com,23,1
Female,34.0,B.Com,21,1
Female,23.0,BA,13,1
Female,20.0,'Class 12',30,1
Male,24.0,B.Ed,19,1
Male,28.0,BA,17,1
Male,23.0,MSc,23,1
Female,24.0,BCA,3,1
Female,29.0,BCA,13,1
Male,27.0,BCA,13,1
Female,27.0,B.Arch,12,1
Female,23.0,B.Com,13,1
Female,19.0,'Class 12',2,1
Male,18.0,'Class 12',1,1
Male,33.0,M.Ed,26,1
Male,33.0,BE,3,1
Female,29.0,BSc,17,1
Male,26.0,MA,6,1
Female,31.0,M.Ed,3,1
Female,20.0,'Class 12',5,1
Male,20.0,'Class 12',2,1
Male,30.0,B.Ed,6,1
Male,28.0,MA,27,1
Male,26.0,M.Tech,11,1
Male,28.0,BE,12,1
Female,32.0,LLB,8,1
Male,27.0,BSc,9,1
Male,29.0,B.Tech,17,1
Male,19.0,'Class 12',11,1
Male,29.0,MBA,9,1
Female,28.0,B.Pharm,20,1
Male,26.0,BCA,11,1
Female,33.0,BHM,3,1
Male,34.0,MCA,27,1
Female,28.0,BSc,14,1
Male,23.0,MA,26,1
Male,20.0,'Class 12',13,1
Female,24.0,B.Arch,7,1
Male,18.0,'Class 12',17,1
Female,29.0,BE,3,1
Male,18.0,'Class 12',12,1
Male,29.0,B.Pharm,3,1
Male,19.0,'Class 12',18,1
Female,20.0,B.Ed,8,1
Female,20.0,'Class 12',25,1
Male,20.0,'Class 12',7,1
Female,25.0,B.Arch,15,1
Male,30.0,B.Ed,7,1
Male,23.0,B.Arch,5,1
Female,27.0,MD,12,1
Male,27.0,M.Tech,19,1
Female,27.0,BHM,7,1
Male,31.0,LLM,9,1
Male,27.0,LLB,10,1
Female,28.0,BSc,19,1
Male,27.0,B.Ed,3,1
Female,27.0,B.Com,2,1
Male,25.0,B.Tech,17,1
Female,26.0,LLM,26,1
Male,20.0,'Class 12',17,1
Female,26.0,LLB,4,1
Female,20.0,'Class 12',9,1
Male,26.0,B.Pharm,8,1
Male,23.0,B.Tech,24,1
Male,25.0,BSc,23,1
Female,20.0,'Class 12',6,1
Male,26.0,B.Arch,24,1
Female,18.0,'Class 12',26,1
Male,28.0,BSc,26,1
Female,28.0,BBA,16,1
Female,27.0,B.Arch,1,1
Male,31.0,LLB,11,1
Male,24.0,BHM,25,1
Male,34.0,LLM,30,1
Male,34.0,MBBS,17,1
Male,25.0,B.Ed,17,1
Male,30.0,B.Arch,15,1
Female,18.0,'Class 12',7,1
Female,19.0,'Class 12',30,1
Female,34.0,LLM,8,1
Male,29.0,B.Pharm,19,1
Male,29.0,B.Com,12,1
Female,23.0,BE,15,1
Female,31.0,M.Ed,18,1
Female,32.0,B.Ed,11,1
Male,30.0,B.Ed,15,1
Male,33.0,BSc,15,1
Female,22.0,BHM,19,1
Female,24.0,M.Tech,25,1
Female,22.0,B.Ed,12,1
Male,25.0,BCA,27,1
Female,25.0,B.Com,19,1
Male,20.0,'Class 12',20,1
Male,34.0,M.Pharm,17,1
Female,24.0,MCA,19,1
Female,28.0,BCA,7,1
Male,27.0,B.Ed,20,1
Male,34.0,B.Pharm,26,1
Female,26.0,B.Pharm,16,1
Male,24.0,B.Arch,14,1
Male,23.0,MBBS,24,1
Male,19.0,'Class 12',15,1
Male,24.0,ME,11,1
Male,20.0,'Class 12',17,1
Male,34.0,LLB,5,1
Male,24.0,M.Tech,21,1
Female,29.0,MHM,29,1
Female,20.0,'Class 12',30,1
Male,27.0,B.Tech,26,1
Female,30.0,BE,15,1
Male,23.0,MD,22,1
Male,33.0,BSc,12,1
Female,28.0,BHM,6,1
Female,28.0,M.Tech,4,1
Female,25.0,BBA,4,1
Male,23.0,B.Tech,6,1
Male,20.0,'Class 12',13,1
Male,21.0,MCA,10,1
Male,24.0,B.Ed,17,1
Male,30.0,MD,24,1
Male,22.0,B.Tech,1,1
Female,28.0,M.Tech,5,1
Male,25.0,M.Tech,25,1
Male,21.0,B.Com,12,1
Female,20.0,'Class 12',10,1
Male,30.0,MBBS,7,1
Male,32.0,LLB,12,1
Male,25.0,B.Pharm,26,1
Male,20.0,'Class 12',29,1
Female,33.0,MA,5,1
Male,25.0,PhD,5,1
Female,35.0,'Class 12',17,1
Male,23.0,BSc,12,1
Female,28.0,BHM,21,1
Female,23.0,B.Arch,26,1
Female,27.0,M.Ed,7,1
Male,24.0,BHM,6,1
Male,29.0,BA,5,1
Female,26.0,BBA,26,1
Female,24.0,MBBS,7,1
Female,18.0,'Class 12',19,1
Male,24.0,B.Pharm,6,1
Male,20.0,'Class 12',23,1
Male,20.0,'Class 12',19,1
Female,21.0,MCA,6,1
Male,30.0,BA,16,1
Male,18.0,'Class 12',7,1
Male,34.0,BSc,16,1
Female,31.0,MBA,14,1
Male,19.0,'Class 12',12,1
Male,23.0,M.Com,15,1
Male,25.0,B.Ed,5,1
Male,24.0,B.Tech,5,1
Female,33.0,BE,26,1
Female,24.0,B.Arch,24,1
Male,21.0,M.Com,29,1
Male,31.0,LLB,27,1
Female,18.0,'Class 12',5,1
Female,20.0,'Class 12',6,1
Female,24.0,B.Arch,25,1
Male,32.0,B.Ed,1,1
Male,34.0,M.Ed,29,1
Female,29.0,B.Ed,19,1
Male,31.0,LLB,4,1
Male,18.0,'Class 12',15,1
Male,21.0,BHM,19,1
Male,19.0,'Class 12',21,1
Female,23.0,MBA,5,1
Female,18.0,'Class 12',19,1
Female,24.0,B.Arch,3,1
Female,23.0,B.Com,9,1
Female,29.0,B.Com,28,1
Male,20.0,'Class 12',13,1
Male,23.0,BSc,19,1
Male,20.0,'Class 12',25,1
Female,32.0,BHM,3,1
Female,34.0,M.Com,6,1
Male,28.0,BBA,24,1
Female,24.0,B.Arch,24,1
Female,20.0,'Class 12',29,1
Female,33.0,PhD,30,1
Female,28.0,BA,17,1
Female,21.0,BCA,26,1
Male,33.0,'Class 12',14,1
Male,27.0,B.Pharm,4,1
Female,19.0,'Class 12',23,1
Female,20.0,'Class 12',26,1
Male,33.0,BCA,9,1
Female,28.0,B.Arch,25,1
Female,20.0,'Class 12',20,1
Female,22.0,BA,23,1
Female,27.0,BHM,20,1
Female,25.0,BE,3,1
Female,25.0,B.Pharm,24,1
Male,34.0,BBA,1,1
Female,23.0,MBBS,11,1
Female,26.0,M.Tech,5,1
Male,21.0,M.Com,12,1
Male,21.0,M.Com,6,1
Male,33.0,MCA,10,1
Female,23.0,BCA,3,1
Female,23.0,MSc,30,1
Female,24.0,BA,20,1
Male,31.0,MA,7,1
Male,20.0,'Class 12',7,1
Female,31.0,PhD,25,1
Male,29.0,B.Tech,22,1
Female,20.0,'Class 12',22,1
Female,20.0,'Class 12',15,1
Male,30.0,B.Arch,26,1
Female,22.0,B.Com,26,1
Male,24.0,B.Com,6,1
Male,28.0,M.Pharm,11,1
Male,24.0,M.Tech,15,1
Male,29.0,'Class 12',29,1
Female,30.0,MCA,9,1
Male,30.0,B.Arch,17,1
Female,20.0,'Class 12',30,1
Male,21.0,BBA,3,1
Female,27.0,BHM,11,1
Female,23.0,B.Arch,26,1
Male,25.0,M.Ed,15,1
Male,30.0,PhD,15,1
Female,25.0,MCA,23,1
Male,29.0,B.Pharm,2,1
Female,25.0,PhD,27,1
Male,27.0,BSc,6,1
Male,32.0,B.Com,10,1
Male,31.0,LLB,15,1
Male,18.0,'Class 12',19,1
Female,18.0,'Class 12',4,1
Male,23.0,B.Tech,22,1
Male,34.0,M.Pharm,22,1
Female,21.0,BA,1,1
Male,24.0,M.Com,9,1
Male,19.0,'Class 12',4,1
Male,29.0,BE,29,1
Male,33.0,B.Tech,19,1
Male,32.0,BE,14,1
Male,33.0,M.Ed,18,1
Male,34.0,B.Tech,15,1
Female,32.0,B.Tech,18,1
Male,33.0,BE,22,1
Male,25.0,B.Pharm,17,1
Female,32.0,M.Pharm,27,1
Female,18.0,'Class 12',22,1
Female,34.0,LLM,1,1
Male,22.0,BBA,22,1
Male,33.0,M.Ed,25,1
Male,26.0,MBA,19,1
Female,28.0,PhD,9,1
Male,27.0,B.Ed,5,1
Male,33.0,M.Tech,24,1
Male,25.0,B.Arch,17,1
Female,24.0,BSc,18,1
Female,22.0,B.Com,21,1
Male,33.0,M.Tech,22,1
Female,33.0,M.Com,27,1
Male,23.0,B.Ed,17,1
Female,28.0,BBA,21,1
Female,34.0,BCA,23,1
Female,24.0,B.Ed,20,1
Male,29.0,B.Pharm,14,1
Male,32.0,MD,25,1
Male,18.0,'Class 12',2,1
Male,28.0,BHM,30,1
Male,24.0,BA,14,1
Female,34.0,M.Ed,16,1
Female,25.0,BSc,11,1
Female,20.0,'Class 12',25,1
Male,19.0,'Class 12',16,1
Male,33.0,M.Tech,24,1
Female,22.0,B.Com,26,1
Male,24.0,'Class 12',18,1
Male,30.0,B.Com,25,1
Male,20.0,'Class 12',19,1
Female,35.0,M.Com,20,1
Female,32.0,B.Tech,3,1
Female,29.0,ME,26,1
Female,24.0,MBA,9,1
Male,19.0,'Class 12',3,1
Female,19.0,'Class 12',13,1
Female,29.0,B.Pharm,15,1
Male,28.0,BCA,6,1
Male,23.0,M.Pharm,23,1
Male,26.0,MD,8,1
Male,25.0,MBA,23,1
Male,20.0,'Class 12',13,1
Male,32.0,B.Arch,28,1
Male,23.0,BSc,28,1
Female,28.0,MSc,1,1
Male,34.0,PhD,5,1
Male,25.0,M.Com,22,1
Female,32.0,MBA,8,1
Female,22.0,MCA,12,1
Male,22.0,B.Tech,12,1
Male,29.0,M.Ed,7,1
Male,31.0,MA,19,1
Male,32.0,M.Pharm,22,11
Male,18.0,'Class 12',1,1
Female,21.0,B.Arch,28,1
Male,19.0,'Class 12',28,1
Male,24.0,MBA,6,1
Male,28.0,BSc,4,1
Male,32.0,BCA,11,1
Male,26.0,M.Pharm,19,1
Male,28.0,M.Pharm,5,1
Male,27.0,B.Ed,12,1
Female,18.0,'Class 12',6,1
Male,34.0,M.Ed,27,1
Male,24.0,B.Com,25,1
Female,24.0,BHM,19,1
Male,20.0,'Class 12',20,1
Female,25.0,BE,3,1
Male,24.0,B.Arch,25,1
Male,30.0,MBA,19,1
Male,33.0,MA,22,1
Male,19.0,'Class 12',2,1
Male,32.0,MBBS,21,1
Female,20.0,'Class 12',8,1
Female,19.0,'Class 12',15,1
Female,27.0,BE,14,1
Male,19.0,'Class 12',14,1
Female,27.0,MSc,21,1
Male,29.0,MSc,23,1
Male,25.0,B.Com,25,1
Male,32.0,LLM,3,1
Female,18.0,'Class 12',22,1
Female,21.0,MCA,26,1
Male,34.0,MBBS,10,1
Male,18.0,'Class 12',18,1
Female,28.0,M.Tech,7,1
Female,20.0,'Class 12',25,1
Female,33.0,MCA,26,1
Male,22.0,BBA,25,1
Female,22.0,BE,5,1
Male,19.0,'Class 12',16,1
Male,25.0,B.Com,17,1
Male,32.0,ME,28,1
Female,32.0,B.Com,14,1
Male,20.0,'Class 12',9,1
Male,29.0,BSc,1,1
Male,23.0,MSc,6,1
Female,31.0,M.Ed,1,1
Female,18.0,'Class 12',17,1
Male,28.0,M.Ed,25,1
Male,27.0,BCA,25,1
Male,20.0,'Class 12',26,1
Male,20.0,'Class 12',7,1
Female,20.0,'Class 12',3,1
Female,34.0,B.Arch,17,1
Female,29.0,M.Com,1,1
Female,24.0,B.Ed,1,1
Female,20.0,'Class 12',20,1
Female,28.0,BCA,10,1
Male,30.0,B.Tech,22,1
Male,29.0,B.Ed,23,1
Female,19.0,'Class 12',15,1
Male,28.0,'Class 12',14,1
Male,24.0,MSc,21,1
Male,23.0,BSc,23,1
Male,19.0,'Class 12',18,1
Female,29.0,ME,24,1
Female,28.0,BCA,27,1
Male,33.0,M.Tech,27,1
Female,28.0,B.Ed,5,1
Male,24.0,BHM,6,1
Male,30.0,B.Com,5,1
Male,19.0,'Class 12',22,1
Female,20.0,'Class 12',2,1
Male,25.0,MSc,23,1
Male,27.0,MBBS,13,1
Male,29.0,M.Tech,2,1
Female,21.0,MCA,6,1
Male,19.0,'Class 12',13,1
Female,28.0,MSc,19,1
